sample_id,split,category,name,description,brand,model,serial_number,batch_no,is_used,is_refurbished,battery_health,accessory_status,ccc_number,energy_level,rohs_status,inspection_agency,inspection_conclusion,battery_safety_passed,charger_safety_passed,appearance_grade,functional_test_passed,repair_history_declared,report_text,risk_level,audit_label,reason_codes
CN-RECALL-20241011-112089,train,accessory,电动自行车,惠州市星奇仕运动用品有限公司召回部分星奇仕牌和竞腾牌电动自行车,TDT00 3 Z ： 星奇仕 TDT008Z ： 竞腾,TD0003Z 、 TDT008Z,,TD0003Z ： 20200813 TDT008Z ： 20200830,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2024-10-09。 标题：惠州市星奇仕运动用品有限公司召回部分星奇仕牌和竞腾牌电动自行车 生产者：惠州市星奇仕运动用品有限公司 产品：电动自行车 品牌：TDT00 3 Z ： 星奇仕 TDT008Z ： 竞腾 型号规格：TD0003Z 、 TDT008Z 涉及数量：TD0003Z ： 30 台 TDT008Z ： 65 台 存在的缺陷：TD O 003Z ： 1. 车速提示音声压级低 ； 2. 淋水涉水后，绝缘电阻偏低 。 TDT008Z ： 车辆未要求安装正确的短路保护装置 。 可能导致的后果：TD O 003Z ： 1. 易导致无法有效提醒骑行者，车速过快可能会导致交通 事故； 2. 可能会导致电动自行车外壳漏电。 TDT008Z ： 可能引起起火甚至爆炸的危险。 召回措施：通知销售商立即停止销售缺陷产品， 并在公司发布召回公告 ， 告知 消 费者 具体召回事宜，为购买到缺陷产品的消费者免费修理处理。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202410/t20241011_112089.html,high,FAIL,battery_safety_concern
CN-RECALL-20240430-111254,val,accessory,电动自行车,晋江市高星电动车有限公司召回部分台众牌电动自行车,台众,TDT002Z,,20230512,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2024-04-26。 标题：晋江市高星电动车有限公司召回部分台众牌电动自行车 生产者：晋江市高星电动车有限公司 产品：电动自行车 品牌：台众 型号规格：TDT002Z 涉及数量：5 存在的缺陷：反射器、照明和鸣号装置，防火性能不符合国家标准 GB 17761-2018 《电动自行车技术安全规范》的要求 可能导致的后果：1 .脚蹬反射器光学性能不符合标准要求则无法提示后、侧方机动车 辆的注意，不能起到安全提示作用； 2 .防火性能不符合标准要求， 可能存在起火的风险，存在一定的安全隐患。 召回措施：为消费者提供修理或者退换货服务 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202404/t20240430_111254.html,high,FAIL,battery_safety_concern
CN-RECALL-20240628-111525,train,accessory,锂电池电动自行车,东莞市泽馨贸易有限公司召回部分洋铃牌电动自行车,洋铃,TDN020Z,,20190515/20200611/202 0 1125,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2024-06-24。 标题：东莞市泽馨贸易有限公司召回部分洋铃牌电动自行车 生产者：东莞市泽馨贸易有限公司 产品：锂电池电动自行车 品牌：洋铃 型号规格：TDN020Z 涉及数量：67 台 存在的缺陷：1. 最高车速过高，超过限定车速 。 2. 反射器项目不符合 GB 17761-2018 标准要求，可能会导致视线不佳 。 3. 未按 GB 17761-2018 标准要求安装和明示短路保护，无法起到保护线路的作 用 。 可能导致的后果：1. 最高车速过高，超过限定车速，可能会导致车体难以控制，刹车时容易侧翻， 或影响制动距离，对骑行者及其他人造成人身伤害而造成交通事故。 2. 反射器项目不符合 GB 17761-2018 标准要求，可能会导致视线不佳环境行车 不易被其他车辆发现，引发交通事故。 3. 未按 GB 17761-2018 标准要求安装和明示短路保护，无法起到保护线路的作 用，可能会引起蓄电池过充，造成电池过热、起火甚至爆炸危险。 召回措施：通知销售商立即停止销售缺陷产品，并在销售商实体店铺发布召回公告 ， 告 知消费者具体召回事宜，为购买到缺陷产品的消费者免费更换 全新的符合安 全要求 的配件 。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202406/t20240628_111525.html,high,FAIL,battery_safety_concern
CN-RECALL-20250704-113772,train,accessory,电动自行车 品牌 小刀,小刀新能源科技股份有限公司召回部分小刀牌TDT20356-1Z电动自行车,,TDT20356-1Z,,2021-9-11,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2025-07-03。 标题：小刀新能源科技股份有限公司召回部分小刀牌TDT20356-1Z电动自行车 生产者：小刀新能源科技股份有限公司 产品：电动自行车 品牌 小刀 型号规格：TDT20356-1Z 存在的缺陷：锂电池保护板元件焊接点虚焊。 可能导致的后果：可能导致锂电池保护功能失效，增加发生火灾事故的风险。 召回措施：我公司将通过各经销商在经销网点发布召回信息，请消费者立即停止使 用召 回范围内的产品，消费者可联系经销门店或直接联系本公司进行免 费更换全 新的符合要求的锂电池保护板，以消除安全隐患。消费者因本 次召回所产生 的维修检查费用均由我公司承担。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202507/t20250704_113772.html,high,FAIL,battery_safety_concern
CN-RECALL-20240410-111131,train,accessory,益智玩具车,汕头市智乐辉玩具有限公司召回部分智辉牌益智玩具车,智辉,16718,,ZH220800001,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2024-04-10。 标题：汕头市智乐辉玩具有限公司召回部分智辉牌益智玩具车 生产者：汕头市智乐辉玩具有限公司 产品：益智玩具车 品牌：智辉 型号规格：16718 涉及数量：480 盒 存在的缺陷：玩具 缺少可更换电池的安全使用注意事项警示说明 可能导致的后果：无法给消费者提供正确的指引，可能会使消费者使用不当造成伤害。 召回措施：1. 通知销售商立即停止销售缺陷产品，对库存产品退回； 2. 在 经销商 实体店铺 发布召回公告 ， 告知消费者具体召回事宜，为购买到缺陷产 品 的消费者补充电池玩具使用说明。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202404/t20240410_111131.html,high,FAIL,battery_safety_concern
CN-RECALL-20241228-112719,train,accessory,电动自行车,福州捷锂达车业有限公司召回部分捷锂达牌电动自行车,捷锂达,TDS01Z,,20240807-20241028,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2024-12-27。 标题：福州捷锂达车业有限公司召回部分捷锂达牌电动自行车 生产者：福州捷锂达车业有限公司 产品：电动自行车 品牌：捷锂达 型号规格：TDS01Z 涉及数量：551 存在的缺陷：电池输出端未装有熔断器或断路器保护装置，不符合 GB 17761 -2018 标准要求。 可能导致的后果：可能导致整车在放电过程中无法切断回路中过大电流，从而损 坏 电路，甚至引发整车电路的起火，自燃等情况，存在一定的 安全 隐患。 召回措施：为消费者提供免费修理服务 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202412/t20241228_112719.html,high,FAIL,battery_safety_concern
CN-RECALL-20251027-114381,train,accessory,LED嵌入式灯具,中山市松伟照明电器有限公司召回部分松伟牌LED嵌入式灯具,松伟,飞翔003/9W(4000K ）,,1批次,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2025-10-23。 标题：中山市松伟照明电器有限公司召回部分松伟牌LED嵌入式灯具 生产者：中山市松伟照明电器有限公司 产品：LED嵌入式灯具 品牌：松伟 型号规格：飞翔003/9W(4000K ） 涉及数量：60台 存在的缺陷：外部接线和内部接线项目不符合GB 7000.1-2015、 GB 7000.202-2008标准。 可能导致的后果：消费者在使用过程中可能引起线路过载 、 发热 ，引起触电的 危险， 存在安全隐患。 召回措施：通知销售商立即停止销售缺陷产品，并在公司官网及销售商 实体店铺发布召回公告，告知消费者具体召回事宜，为购买 到缺陷产品的消费者进行免费更换处理。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202510/t20251027_114381.html,high,FAIL,battery_safety_concern
CN-RECALL-20250725-113913,train,power_bank,漫威系列-10000毫安移动电源 品牌 MARVE,江苏酷石科技有限公司召回漫威系列-10000毫安移动电源,,E07A,,JSKS20240428/001,false,false,50,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2025-07-22。 标题：江苏酷石科技有限公司召回漫威系列-10000毫安移动电源 生产者：江苏酷石科技有限公司 产品：漫威系列-10000毫安移动电源 品牌 MARVE 型号规格：E07A 存在的缺陷：移动电源转换效率实测值低于标准规定转换效率限定值。 可能导致的后果：导致极少数产品在使用中可能存在过热现象，在极端场景下使用可能产 生 燃烧风险，存在安全隐患 。 召回措施：江苏酷石科技有限公司将在公司网站首页、电商销售平台和经销商门店 等 发布召回信息，敬请消费者立即停止使用召回范围内的产品，并联系 经销 商、电商客服等进行退货、退款等具体措施，以消除安全隐患。消 费者因 本次召回所产生的邮寄等相关费用均由江苏酷石科技有限公司承 担。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202507/t20250725_113913.html,high,FAIL,missing_ccc_information|battery_safety_concern
CN-RECALL-20250103-112786,test,accessory,电动自行车 品牌 永久,无锡上达嘉陵车业有限公司召回部分永久牌TDT1021Z型号电动自行车,,TDT1021Z,,20220302,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2025-01-02。 标题：无锡上达嘉陵车业有限公司召回部分永久牌TDT1021Z型号电动自行车 生产者：无锡上达嘉陵车业有限公司 产品：电动自行车 品牌 永久 型号规格：TDT1021Z 存在的缺陷：1.整车质量大于55kg； 2.蓄电池与电池组盒未合理匹配，蓄电池与电池组盒壁的最大间隙为过大，且能 晃动； 3.车体宽度（除车把、脚蹬部分外）大于450mm 、鞍座长度大于350mm； 4.前灯后灯亮度值低。 可能导致的后果：1.整车质量过重会导致车辆运动惯性增大，影响操控和制动性能，刹车距离增加， 极易发生交通事故，带来安全隐患； 2.为违规对电动自行车电池进行扩容改装提供了可能，电池电压、容量增加，超 过原车设计数值，可能引起线路发热过载，引发起火爆炸等严重安全隐患； 3.车辆超宽，会挤占非机动车道的空间，易与其他非机动车以及行人发生擦碰。 鞍座尺寸过长，便于载人载货等超载行为，也存在一定安全隐患； 4.前灯亮度值低夜晚驾驶时驾驶人员看不清前方道路和物体，易造成交通事故； 后灯照明亮度值低，夜晚无法提醒后方车辆或行人，易造成追尾事故，存在安全 隐患。 召回措施：无锡上达嘉陵车业有限公司将在厂门口及经销商门店方式发布公告，以及通过微信 等方式，通知召回信息，敬请消费者立即停止使用召回范围内的产品，并联系生产 者、经销商免费更换全新的符合要求的电池组盒（座桶）、车把横管、鞍座、前 灯、后灯以及维修恢复原始配置（对电池进行检查并恢复出厂设置），以消除安全 隐患。消费者因本次召回所产生的邮寄等相关费用均由无锡上达嘉陵车业有限公司 公司承担。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202501/t20250103_112786.html,high,FAIL,battery_safety_concern
CN-RECALL-20230712-109692,train,accessory,广州市滨王家用电器有限公司召回部分欧莱诗牌电吹风,广州市滨王家用电器有限公司召回部分欧莱诗牌电吹风,,,,,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,,false,,false,,中国缺陷产品召回公告 2023-07-07。 标题：广州市滨王家用电器有限公司召回部分欧莱诗牌电吹风 产品：广州市滨王家用电器有限公司召回部分欧莱诗牌电吹风 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202307/t20230712_109692.html,high,FAIL,
CN-RECALL-20230913-110018,test,accessory,电动自行车 品牌 欧妮雅,无锡欧妮雅电动车有限公司召回部分欧妮雅牌电动自行车,,TDT016Z,,20200407,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2023-09-11。 标题：无锡欧妮雅电动车有限公司召回部分欧妮雅牌电动自行车 生产者：无锡欧妮雅电动车有限公司 产品：电动自行车 品牌 欧妮雅 型号规格：TDT016Z 存在的缺陷：1、电动自行车无车速提示音； 2、前灯和后灯亮度值低。 可能导致的后果：1、当车辆超过一定速度没有提示音，不能引起骑行者注意而控制车速，骑行者 可能因 来不及反应导致发生碰撞等情况，造成骑行者或者其他交通参与者的人 身伤害； 2、消费者夜晚骑行时，不易观察清楚路面情况，可能存在意外导致人员受伤的 风险。 召回措施：无锡欧妮雅电动车有限公司将通过经销商在各销售门店发布召回信息，敬请消费 者立 即停止使用召回范围内的产品，并联系无锡欧妮雅电动车有限公司或经销商 进行免费 更换车速提示器和前后灯，以消除安全隐患。消费者因本次召回所产生 的维修等相关 费用均由无锡欧妮雅电动车有限公司承担。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202309/t20230913_110018.html,high,FAIL,battery_safety_concern
CN-RECALL-20240807-111739,train,accessory,电动自行车,佛山市零度车业有限公司召回部分零度、闪途、狼途、LVLOG牌电动自行车,零度、闪途、狼途、 LVLOG,TDT009Z,,一批次,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2024-08-07。 标题：佛山市零度车业有限公司召回部分零度、闪途、狼途、LVLOG牌电动自行车 生产者：佛山市零度车业有限公司 产品：电动自行车 品牌：零度、闪途、狼途、 LVLOG 型号规格：TDT009Z 涉及数量：3671 辆 存在的缺陷：产品短路保护、车速提示音项目、反射器、照明和鸣号装置项目不符合 GB 17761-2018 标准要求。 可能导致的后果：可能引起触电、碰撞事故 等 危险 。 召回措施：通知 销售商立即停止销售缺陷产品，并在销售商实体店 铺发布 召回公 告 ， 告知消费者具体召回事宜，为购买到缺陷产品的消费者免费 维 修 处理。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202408/t20240807_111739.html,high,FAIL,battery_safety_concern
CN-RECALL-20240223-110854,test,accessory,中山市东凤镇欧玛士电器燃具厂召回部分OMAX欧玛士牌家用燃气灶,中山市东凤镇欧玛士电器燃具厂召回部分OMAX欧玛士牌家用燃气灶,,,,,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,,false,,false,,中国缺陷产品召回公告 2024-02-26。 标题：中山市东凤镇欧玛士电器燃具厂召回部分OMAX欧玛士牌家用燃气灶 产品：中山市东凤镇欧玛士电器燃具厂召回部分OMAX欧玛士牌家用燃气灶 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202402/t20240223_110854.html,high,FAIL,
CN-RECALL-20250926-114256,train,accessory,LG200 s 美甲光疗灯,广东欧莉源美甲用品有限公司召回部分L'UGX牌LG200s美甲光疗灯,L'UGX,LG1-29S,,一批次,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2025-09-26。 标题：广东欧莉源美甲用品有限公司召回部分L'UGX牌LG200s美甲光疗灯 生产者：广东欧莉源美甲用品有限公司 产品：LG200 s 美甲光疗灯 品牌：L'UGX 型号规格：LG1-29S 涉及数量：55 存在的缺陷：产品 电源连接线、耐热和耐燃等项目不符合 GB 4706.1-2005 标准要 求 。 可能导致的后果：可能引起触电危险 ， 存在安全隐患 。 召回措施：通知销售商立即停止销售缺陷产品，并在 抖音等平台 发布召回公告， 告知消费者具体召回事宜，为购买到缺陷产品的消费者免费更换 或 退货处理 。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202509/t20250926_114256.html,high,FAIL,battery_safety_concern
CN-RECALL-20250619-113668,train,accessory,益智卡通造型玩具,汕头市诺拉玩具有限公司召回部分益智卡通造型玩具,图形商标,MC201,,（ 2024 ） 03001,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,,false,,false,,中国缺陷产品召回公告 2025-06-18。 标题：汕头市诺拉玩具有限公司召回部分益智卡通造型玩具 生产者：汕头市诺拉玩具有限公司 产品：益智卡通造型玩具 品牌：图形商标 型号规格：MC201 涉及数量：42 只 存在的缺陷：玩具的可迁移元素 过高 。 可能导致的后果：可能引起婴童在玩耍玩具时，可能通过口、皮肤接触等方式摄入可迁移 元 素，进入体内的可迁移元素可在人体内累积，长期接触可迁移元素超 标的 玩具，可能导致慢性中毒，影响造血系统、肝脏、肾脏等器官功能 的危险。 召回措施：1. 联系销售商立即停止销售并下架该产品，对库存产品进行退货； 2. 在我司门口及销售商实体店铺贴布召回公告 ，保存发布公告图片和截 图； 3. 联系消费者告知召回事宜，接受消费者咨询，为消费者提供免费更换 / 退货等服务。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202506/t20250619_113668.html,high,FAIL,
CN-RECALL-20240628-111526,train,accessory,电热水壶,廉江市越众电器有限公司召回部分万利达牌电热水壶,万利达,Y-304F 2.3L 220V 50HZ 1500W,,2022-11-16,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2024-06-26。 标题：廉江市越众电器有限公司召回部分万利达牌电热水壶 生产者：廉江市越众电器有限公司 产品：电热水壶 品牌：万利达 型号规格：Y-304F 2.3L 220V 50HZ 1500W 涉及数量：1008 台 存在的缺陷：产品机械强度、电源连接和外部软线等项目不符合 GB 4706.1-2005 、 GB 4706.19-2008 标准要求。 可能导致的后果：可能引起触电和起火危险。 召回措施：通知销售商立即停止销售缺陷产品，并在公司及销售商实体店铺发布召 回公告 ， 告知消费者具体召回事宜，为购买到缺陷产品的消费者免费维 修、更换或退货处理。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202406/t20240628_111526.html,high,FAIL,battery_safety_concern
CN-RECALL-20240223-110852,train,accessory,中山市厨师傅电器有限公司召回部分厨师傅牌家用燃气灶具,中山市厨师傅电器有限公司召回部分厨师傅牌家用燃气灶具,,,,,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,,false,,false,,中国缺陷产品召回公告 2024-02-26。 标题：中山市厨师傅电器有限公司召回部分厨师傅牌家用燃气灶具 产品：中山市厨师傅电器有限公司召回部分厨师傅牌家用燃气灶具 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202402/t20240223_110852.html,high,FAIL,
CN-RECALL-20241106-112271,train,accessory,电动自行车 品牌 五羊,无锡新迪新能源车业有限公司召回部分五羊牌TDT212Z型电动自行车,,TDT212Z,,2020年10月22日,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2024-11-05。 标题：无锡新迪新能源车业有限公司召回部分五羊牌TDT212Z型电动自行车 生产者：无锡新迪新能源车业有限公司 产品：电动自行车 品牌 五羊 型号规格：TDT212Z 存在的缺陷：1.整车质量大于55kg； 2.车速提示音声压级低于标准值; 3.淋水涉水试验后绝缘电阻低于标准值； 4.蓄电池与电池组盒未合理匹配，蓄电池与电池组盒壁的最大 间隙为过大，且能晃动。 可能导致的后果：1.整车质量过重会导致车辆运动惯性增大，影响操控和制动性 能，刹车距离增加，易发生交通事故，带来安全隐患； 2.车速提示音过低，将很难起到警示的作用； 3.电动自行车容易因雨天进水而使电气部件发生故障或漏电等 事故； 4.为违规增设或改装电路提供了可能，可能导致改装后车辆超 重或超速，使用过程中会增加发生电路故障、导致起火以及发 生交通事故的风险。 召回措施：无锡新迪新能源车业有限公司将通过厂门口及各经销商在经销 门店发布召回公告， 敬请 消费者立即停止使用召回范围内的产 品，并联系经销门店或直接与联系我公 司进行免费 更换全新的 符合要求的电池仓、车架、提示音装置，并维修整车线路 与控 制器对接端， 注打防水胶，以消除安全隐患。消费者因本次召 回所产生的维 修等相关费用均由我公司 承担。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202411/t20241106_112271.html,high,FAIL,battery_safety_concern
CN-RECALL-20250331-113165,train,accessory,LED筒灯 品牌 -,昆山恩都照明有限公司召回LED筒灯,,GERDT5209W-ES 9W（1×9W/LED）,,240526,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2025-03-24。 标题：昆山恩都照明有限公司召回LED筒灯 生产者：昆山恩都照明有限公司 产品：LED筒灯 品牌 - 型号规格：GERDT5209W-ES 9W（1×9W/LED） 存在的缺陷：谐波电流超规格 可能导致的后果：长期使用可能引发电气线路过热，增加火灾风险。 召回措施：昆山恩都照明有限公司将在经销商门店发布召回信息，敬请消费者立即停止使 用召 回范围内的产品，昆山恩都照明有限公司进行退货、换货，以消除安全隐 患。消费 者因本次召回所产生的邮寄等相关费用均由昆山恩都照明有限公司承 担。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202503/t20250331_113165.html,high,FAIL,battery_safety_concern
CN-RECALL-20260408-115328,train,accessory,电取暖器,浏阳市妙佳电器有限公司召回部分电取暖器,,MJ-04,,—,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2026-04-07。 标题：浏阳市妙佳电器有限公司召回部分电取暖器 生产者：浏阳市妙佳电器有限公司 产品：电取暖器 型号规格：MJ-04 涉及数量：300台 存在的缺陷：产品的标志和说明、结构项目不符合GB 4706.1-2005、 GB 4706.23-2007标准， 可能 存在触电的风险。 可能导致的后果：消费 者在使用过程中 可能 存在触电的风险 。 召回措施：退货 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202604/t20260408_115328.html,high,FAIL,battery_safety_concern
CN-RECALL-20250930-114316,train,accessory,卡通电动玩具,汕头市学玩艺科技有限公司召回部分比比精灵牌卡通电动玩具,比比精灵,601003-1,,20230830,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,,false,,false,,中国缺陷产品召回公告 2025-09-29。 标题：汕头市学玩艺科技有限公司召回部分比比精灵牌卡通电动玩具 生产者：汕头市学玩艺科技有限公司 产品：卡通电动玩具 品牌：比比精灵 型号规格：601003-1 涉及数量：100 盒 存在的缺陷：供 36 个月及以上但不足 72 个月儿童使用的玩具，存在小球，但缺失 小 球警示说明 。 可能导致的后果：小球警示说明缺失，不能引起家长足够注意，导致监护不到位，儿 童 误食小球，导致窒息危险。 召回措施：1. 联系销售商立即停止销售并下架该产品，对库存产品进行退货 。 2. 在工厂 及销售商 处贴布 召回公告。 3. 联系消费者告知召回事宜，接受消费者咨询，为消费者提供免费 更 换 或者 退货等服务。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202509/t20250930_114316.html,high,FAIL,
CN-RECALL-20240902-111891,train,accessory,电动鸭,汕头市铭乐欣玩具有限公司召回部分铭乐欣牌电动鸭玩具,铭乐欣,8862 /6 盒 / 箱,,202101,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,,false,,false,,中国缺陷产品召回公告 2024-08-29。 标题：汕头市铭乐欣玩具有限公司召回部分铭乐欣牌电动鸭玩具 生产者：汕头市铭乐欣玩具有限公司 产品：电动鸭 品牌：铭乐欣 型号规格：8862 /6 盒 / 箱 涉及数量：数量 ： 216 只 存在的缺陷：产品在合理滥用检测中产生小零件 。 可能导致的后果：可能导致因儿童误吞食 ， 堵塞消化道，存在窒息的危险 。 召回措施：通知 销售商立即停止销售缺陷产品 ， 告知消费者具体召回事宜，为购买 到缺陷产品的消费者退货处理。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202409/t20240902_111891.html,high,FAIL,
CN-RECALL-20250829-114126,val,accessory,室内加热器,湖南省三才电器有限公司召回部分万四宝牌室内加热器,万四宝,NSB-90,,2022/10/8,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2025-08-22。 标题：湖南省三才电器有限公司召回部分万四宝牌室内加热器 生产者：湖南省三才电器有限公司 产品：室内加热器 品牌：万四宝 型号规格：NSB-90 涉及数量：100 台 存在的缺陷：由于电源连接和外部软线不符合 GB 4706.1-2005 标准要求，可 能 因高温或电线移动损坏绝缘保护。 可能导致的后果：消费者在使用过程中可能发生触电的危险。 召回措施：停止销售，公告召回，为消费者免费退换货。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202508/t20250829_114126.html,high,FAIL,battery_safety_concern
CN-RECALL-20241017-112114,train,accessory,电动自行车F90 品牌 九号,九号科技有限公司召回部分九号牌电动自行车,,TDT056Z,,1 、20220825/-- 2 、20220930/--,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,,false,,false,,中国缺陷产品召回公告 2024-10-16。 标题：九号科技有限公司召回部分九号牌电动自行车 生产者：九号科技有限公司 产品：电动自行车F90 品牌 九号 型号规格：TDT056Z 存在的缺陷：1 、侧反射器未达到标准规定的反射亮度值 2 、 照明灯亮度低 可能导致的后果：1 、侧反射器未达到标准规定的反射亮度值，可能导致消费者在光照不足 的情况下骑行，不能被其他机动车辆有效辨别，造成交通事故。 2 、照明灯亮度低，可能导致消费者夜晚骑行时，不易观察清楚路面情况， 或不能被其他机动车辆有效辨别，造成交通事故，存在人员意外受伤的风 险。 召回措施：九号科技有限公司将在厂门口和各经销商门店发布召回信息，敬请消费 者立即停止使用召回范围内的产品，并联系各经销商进行免费维修，更 换有问题的反射器以及灯具，以消除安全隐患。消费者因本次召回所产 生的维修、邮寄等相关费用均由九号科技有限公司承担。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202410/t20241017_112114.html,high,FAIL,
CN-RECALL-20230712-109694,train,accessory,珠海摩灯时代灯饰有限公司召回部分博明仕牌LED灯,珠海摩灯时代灯饰有限公司召回部分博明仕牌LED灯,,,,,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,,false,,false,,中国缺陷产品召回公告 2023-07-07。 标题：珠海摩灯时代灯饰有限公司召回部分博明仕牌LED灯 产品：珠海摩灯时代灯饰有限公司召回部分博明仕牌LED灯 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202307/t20230712_109694.html,high,FAIL,
CN-RECALL-20250110-112817,train,accessory,植物大战僵尸,汕头市澄海区轩力玩具厂召回部分植物大战僵尸玩具,,666 - 21 NO.666-10A,,,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2025-01-08。 标题：汕头市澄海区轩力玩具厂召回部分植物大战僵尸玩具 生产者：汕头市澄海区轩力玩具厂 产品：植物大战僵尸 型号规格：666 - 21 NO.666-10A 涉及数量：150 盒 180 盒 存在的缺陷：产品（ 型号： 666 - 21 ）存在 邻苯二甲酸酯含量 过高。 产品（型号： NO.666-10A ）存在： 1. 用于包装的塑料袋厚度过薄，且未能按照标准要求进行打孔 ； 2. 弹射物是小零件 ； 3. 玩具未标识电池使用类型和标称的电池电压，标识缺少 。 可能导致的后果：产品（ 型号： 666 - 21 ） 通过呼吸、皮肤接触等方式影响婴幼儿体内荷 尔蒙分泌，引发激素失调，有可能导致儿童性早熟，对生殖系统造成 影响，并引发其他健康问题 的潜在风险 。 产品（型号： NO.666-10A ）会导致以下后果： 1. 一旦覆盖在儿童脸部，容易吸附住口鼻位置，可能导致窒息危险 ； 2. 存在弹射物被误吞、导致室息危险 ； 3. 无法给消费者提供正确的指引，会令消费者使用不当造成伤害事 故 。 召回措施：1. 联系销售商立即停止销售并下架该产品，对库存产品进行退货； 2. 在我厂及销售商 实体店铺 发布召回公告 ； 3. 联系消费者告知召回事宜，接受消费者咨询，为消费者提供免费 退货等服务 。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202501/t20250110_112817.html,high,FAIL,battery_safety_concern
